minute,mid_open,mid_close,mid_mean,spread_mean,spread_std,spread_max,relative_spread_mean,ask_depth_mean,bid_depth_mean,imbalance_1_mean,imbalance_3_mean,imbalance_5_mean,imbalance_10_mean,ofi_sum,ofi_mean,ofi_std,event_count,event_size_total,trade_volume,n_new_order,n_partial_cancel,n_full_deletion,n_execution,price_change,depth_imbalance,execution_ratio,mid_return_1m,mid_log_return_1m,hour,minute_of_hour,clock,mid_ma10
690,30.735,30.725,30.728574156588163,0.011470401018459841,0.003542586557955699,0.019999999999999574,0.0003732790509267586,81918.5646085296,86986.17441120306,-0.01047926133164484,0.012921174592591404,0.02400334855928761,0.023846017661143776,-6863.0,-4.368555060471038,760.8886363633588,1571,773744,12437,785,8,724,54,-0.00999999999999801,0.03000276861433367,0.03437301082113304,-0.00999999999999801,-0.00032541490687432173,11,30,11:30,30.746
691,30.725,30.725,30.727940503432496,0.011533180778032523,0.0036050012602506115,0.019999999999999574,0.0003753287078775216,83383.8295194508,78876.56750572083,-0.13885487131076896,-0.05639890962744969,-0.027723664651216985,-0.0041658976630766535,-8041.0,-9.200228832951945,467.35888518362947,874,350043,6013,435,14,402,23,0.0,-0.027777955042417105,0.02631578947368421,0.0,0.0,11,31,11:31,30.740000000000002
692,30.725,30.725,30.725,0.010000000000001563,0.0,0.010000000000001563,0.00032546786004887106,80869.76570458405,82157.70118845502,0.08462074109309234,-0.02777993712478392,0.008410682538513063,-0.011743568036750047,20040.0,34.02376910016978,587.7296362141433,589,266544,1810,279,2,296,12,0.0,0.007900113449692334,0.02037351443123939,0.0,0.0,11,32,11:32,30.733999999999998
693,30.725,30.725,30.728834913112166,0.011050552922591016,0.0030674582457289584,0.019999999999999574,0.0003596138072295454,82138.55055292259,85613.5355450237,-0.005958826720662785,-0.0023173539174597166,0.02110170878761168,0.013873581651370407,3169.0,2.5031595576619274,731.7286536139294,1266,668595,10305,627,11,579,49,0.0,0.020715003150972126,0.038704581358609796,0.0,0.0,11,33,11:33,30.73
694,30.725,30.705,30.712627718765805,0.012346990389478757,0.004239177969213351,0.019999999999999574,0.0004020213592688959,82336.70966110268,84475.88922610015,-0.1344782005999825,0.025885262021271296,0.013290637180056311,-0.04233987529816223,-83703.0,-42.338391502276174,628.9449332467209,1977,1024729,17973,974,15,931,57,-0.020000000000003126,0.012823848913498198,0.028831562974203338,-0.020000000000003126,-0.0006511476707360409,11,34,11:34,30.725
695,30.705,30.655,30.68166599353797,0.012128432956381824,0.004094004402590283,0.020000000000003126,0.0003952749307724613,88612.40064620356,84322.59208400646,-0.21109152541730902,-0.048798820192590776,-0.02438235956990818,-0.0440079620086009,-223445.0,-90.24434571890146,630.0202110501318,2476,1311885,29730,1248,24,1092,112,-0.04999999999999716,-0.024805902463531374,0.045234248788368334,-0.04999999999999716,-0.0016297265667111205,11,35,11:35,30.717000000000002
696,30.655,30.665,30.6657679122386,0.011679808021941013,0.003739133349761763,0.020000000000003126,0.00038087049522000964,78537.40761055879,80678.45149125814,-0.05144420856139475,-0.015512045888307081,0.013485470125951174,0.09333290005240169,49982.0,17.13472745971889,712.0274950119449,2917,1442755,58224,1436,26,1318,137,0.00999999999999801,0.01344742849599029,0.04696606102159753,0.00999999999999801,0.00032615786329559526,11,36,11:36,30.713
697,30.665,30.695,30.68041297935103,0.013341761483353845,0.004718010745539479,0.019999999999999574,0.0004348760666241803,71975.58828487147,87299.40286557101,0.11696057139812142,0.053517286222305144,0.09600230724111812,0.21182363146664981,118718.0,50.02865571007164,771.1798253039995,2373,1426047,53524,1170,17,1058,128,0.030000000000001137,0.09620979709379174,0.0539401601348504,0.030000000000001137,0.000977835801512672,11,37,11:37,30.709999999999997
698,30.695,30.685000000000002,30.687943444730077,0.011028277634961935,0.003039291789930076,0.019999999999999574,0.00035936617722710074,67172.31491002571,90612.68766066838,0.06676312532463897,0.15286452677641255,0.14914762349871205,0.22312289658414927,-30108.0,-38.69922879177378,690.854174090187,778,375878,7797,401,4,353,20,-0.00999999999999801,0.14855894013209797,0.02570694087403599,-0.00999999999999801,-0.0003258390383993337,11,38,11:38,30.703999999999997
699,30.685000000000002,30.685000000000002,30.689736842105262,0.010446570972886633,0.002066322566944684,0.019999999999999574,0.0003403928632641899,65186.57177033493,96409.90829346092,0.10331796739395183,0.20820294535793302,0.19234466475606518,0.2466457193226197,5193.0,4.141148325358851,536.5075559162832,1254,533778,19289,628,6,550,70,0.0,0.1932179247394466,0.05582137161084529,0.0,0.0,11,39,11:39,30.699
700,30.685000000000002,30.645,30.654859046642745,0.01234238851870801,0.004235764310279097,0.020000000000003126,0.0004026057561665685,93764.19630958483,98753.24782162994,-0.15877663483557852,-0.039436415081278486,0.02658907305112482,0.029770707040976323,-171064.0,-43.84008200922604,712.3441663143061,3902,2072785,66230,1932,26,1765,179,-0.0400000000000027,0.02591480234198776,0.04587391081496668,-0.0400000000000027,-0.001304418903365523,11,40,11:40,30.691000000000003
701,30.645,30.665,30.655730027548213,0.011515151515152497,0.003586326300604461,0.020000000000003126,0.00037562770981620713,86609.04866850321,92448.09871441689,0.03546232428474829,-0.04685567949139314,0.029151275014180064,0.10263318839292254,89896.0,41.274563820018365,456.7921621265677,2178,834897,24345,1095,22,983,78,0.019999999999999574,0.03260998028426459,0.03581267217630854,0.019999999999999574,0.0006524221402521846,11,41,11:41,30.684999999999995
702,30.665,30.645,30.66157443276148,0.012556723851688378,0.004363592440186872,0.020000000000003126,0.000409537239552813,86419.49363586055,90351.62977310459,-0.07048735420820636,-0.083440433131794,0.017902675663958367,0.07942732171167932,-87542.0,-48.44604316546763,484.10209292334395,1807,742625,18310,895,10,847,55,-0.019999999999999574,0.022244222141118226,0.030437188710570006,-0.019999999999999574,-0.0006524221402521846,11,42,11:42,30.677000000000003
703,30.645,30.625,30.62986213853396,0.010511096166777898,0.002202953925561897,0.019999999999999574,0.00034316062396494716,83443.84868863484,103548.76260928043,-0.0564523665369896,0.07524462720886799,0.10847661147420386,-0.01844707753929172,-75094.0,-50.500336247478145,391.7179985785499,1487,648144,9258,731,7,708,41,-0.019999999999999574,0.10751715686035627,0.02757229320780094,-0.019999999999999574,-0.0006528480728036357,11,43,11:43,30.667
704,30.625,30.634999999999998,30.637316293929715,0.010913738019169223,0.0028823205068506177,0.019999999999999574,0.0003562230027244544,80404.89712460064,101640.06134185304,0.11767622334981193,-0.02480369405795167,0.11565079769456636,0.06760211721006382,28097.0,17.95335463258786,435.108049898236,1565,607561,18615,772,3,719,71,0.00999999999999801,0.11664791157161053,0.04536741214057508,0.00999999999999801,0.00032647731272650304,11,44,11:44,30.660000000000004
705,30.634999999999998,30.634999999999998,30.639183514774494,0.011399688958009378,0.0034708973346737754,0.019999999999999574,0.0003720612161860137,79140.7900466563,98517.52488335925,0.08181999495642842,-0.06449192621748408,0.10936997520934931,0.06937400981880973,-10077.0,-7.835925349922239,447.33800657300236,1286,504350,5460,638,6,616,26,0.0,0.10906742442275202,0.02021772939346812,0.0,0.0,11,45,11:45,30.657999999999998
706,30.634999999999998,30.645,30.637847380410022,0.010182232346242005,0.0013383403431554734,0.019999999999999574,0.00033234122584164985,78364.3257403189,109341.24145785876,0.23857486769903857,0.04051944050081374,0.16449793961286055,0.08874481768132295,36170.0,41.195899772209565,398.3025618706805,878,307584,2848,436,9,408,25,0.010000000000001563,0.16502928591795435,0.02847380410022779,0.010000000000001563,0.0003263707600771326,11,46,11:46,30.656
707,30.645,30.645,30.64793859649123,0.010808966861597477,0.0027280936799726103,0.019999999999999574,0.00035267992393237717,78513.51169590643,98796.04385964913,-0.20585357056789733,-0.08548012496565521,0.11179320435135562,0.11838240672192323,-2215.0,-2.158869395711501,453.7926797550901,1026,401731,12702,491,12,474,49,0.0,0.11439051945165847,0.04775828460038986,0.0,0.0,11,47,11:47,30.651
708,30.645,30.634999999999998,30.63719773299748,0.011146095717884889,0.0031875096907546486,0.019999999999999574,0.00036380582675220113,76896.05415617129,105337.1523929471,-0.14501458049848803,0.001481894656040596,0.15610415500228908,0.04920795778485872,-27905.0,-35.1448362720403,496.4353212416787,794,325028,810,401,6,381,6,-0.010000000000001563,0.15606978977846123,0.007556675062972292,-0.010000000000001563,-0.0003263707600771326,11,48,11:48,30.646000000000004
709,30.634999999999998,30.634999999999998,30.639065804935367,0.011198589894242161,0.0032498757094554073,0.019999999999999574,0.0003654991848099788,73174.955346651,111817.77790834312,0.05938388511834641,0.11478886838343978,0.20860175562633967,0.1003235760063696,1937.0,2.2761457109283194,507.1853125839625,851,388902,7902,421,4,386,40,0.0,0.20888832702648288,0.04700352526439483,0.0,0.0,11,49,11:49,30.641000000000002
710,30.634999999999998,30.634999999999998,30.638722627737224,0.011297648012976693,0.0033618084162101813,0.019999999999999574,0.0003687358074960642,81257.10786699108,110831.04622871046,-0.018539527651413215,0.036669473601555036,0.1535816502952712,0.08121570194323725,2461.0,1.9959448499594485,523.192819565197,1233,595736,7755,606,7,576,44,0.0,0.15396024029147135,0.035685320356853206,0.0,0.0,11,50,11:50,30.639999999999997
711,30.634999999999998,30.625,30.63226244343891,0.010859728506787902,0.0028053559992760007,0.019999999999999574,0.000354521387981723,81256.44343891402,110488.55505279034,-0.05049018205341017,0.08692903697870195,0.15517609854693057,0.0388896890647988,-81796.0,-123.37254901960785,1979.619398320301,663,316328,5785,339,1,300,23,-0.00999999999999801,0.15245305923920105,0.03469079939668175,-0.00999999999999801,-0.00032647731272650304,11,51,11:51,30.636000000000003
712,30.625,30.625,30.630186507936504,0.010706349206349044,0.0025631576172542706,0.019999999999999574,0.00034953602884050454,81205.07936507936,117757.55476190476,0.1132343077372497,0.21577742018666718,0.19067133079218643,0.058201041422671136,73006.0,57.94126984126984,1402.6694479971713,1260,649642,69603,600,17,562,81,0.0,0.18371527677652516,0.06428571428571428,0.0,0.0,11,52,11:52,30.633999999999997
713,30.625,30.655,30.64638157894737,0.01066764132553612,0.002496739110180978,0.019999999999999574,0.0003480917548102617,71914.5097465887,117110.4634502924,0.2701638819784179,0.25290933089274287,0.23573705441573617,0.16433672019800089,137313.0,66.91666666666667,694.9281007500641,2052,998239,34064,999,17,920,116,0.030000000000001137,0.23910043704452402,0.056530214424951264,0.030000000000001137,0.000979112349760225,11,53,11:53,30.636999999999993
714,30.655,30.665,30.66053415697674,0.01157703488372274,0.0036459526055196458,0.020000000000003126,0.00037758841775042414,71695.89970930232,99809.66497093023,0.06943596055914907,0.14505740659705385,0.1637733653840033,0.17966449260162082,20493.0,14.893168604651162,517.5650439901934,1376,626141,11617,681,9,636,50,0.00999999999999801,0.16392334157813046,0.036337209302325583,0.00999999999999801,0.00032615786329559526,11,54,11:54,30.639999999999997
715,30.665,30.655,30.655556328233658,0.010166898470098946,0.0012819576036192757,0.020000000000003126,0.0003316486650398533,75798.81363004172,94797.09735744089,-0.2829394917051617,0.055046387800305824,0.11139860683391087,0.12845262482808678,-21614.0,-30.061196105702365,372.99285562129523,719,264733,2100,368,6,337,8,-0.00999999999999801,0.11136423855313361,0.011126564673157162,-0.00999999999999801,-0.00032615786329559526,11,55,11:55,30.641999999999996
716,30.655,30.665,30.6588852672751,0.010026075619297525,0.0005103094944983111,0.020000000000003126,0.0003270202042857658,69003.89439374185,99735.34550195567,0.3355927482528828,0.17151626965362687,0.18255427066032898,0.18046202233504968,38155.0,49.74576271186441,447.8267764459783,767,262162,2303,372,8,364,23,0.00999999999999801,0.18212391573655184,0.02998696219035202,0.00999999999999801,0.00032615786329559526,11,56,11:56,30.644
717,30.665,30.665,30.665,0.010000000000001563,0.0,0.010000000000001563,0.00032610467960220326,69611.38120104438,97973.79112271541,0.07634996613043853,0.13562306426172907,0.16907948368557782,0.187981416498797,-4200.0,-10.966057441253264,270.1314328090747,383,99329,497,188,4,188,3,0.0,0.1692417624327608,0.007832898172323759,0.0,0.0,11,57,11:57,30.645999999999997
718,30.665,30.685000000000002,30.67677327935223,0.012283400809715973,0.004199329432133045,0.019999999999999574,0.0004004108901054293,77959.32955465587,95462.52307692308,0.2613447218755038,0.11949560621891422,0.10136650219114118,0.22037923339862459,71464.0,57.865587044534415,583.3984961047221,1235,536672,10271,606,7,573,49,0.020000000000003126,0.10092841966952903,0.03967611336032389,0.020000000000003126,0.0006519967631133383,11,58,11:58,30.651
719,30.685000000000002,30.675,30.67671954314721,0.011484771573602651,0.003557981749277249,0.019999999999999574,0.0003743755231126561,81281.09644670051,87823.12055837564,-0.2920070333738185,-0.02965439403000734,0.039240254946521134,0.1525045142827115,-62882.0,-79.7994923857868,653.8060111984938,788,351570,7538,383,11,364,30,-0.010000000000001563,0.03868634518723297,0.03807106598984772,-0.010000000000001563,-0.0003259452440853572,11,59,11:59,30.655
720,30.675,30.675,30.678742331288344,0.01098159509202386,0.0029768242837686846,0.019999999999999574,0.00035795323542033356,78228.39059304704,85970.30981595092,-0.1911099517380768,-0.0414120627673943,0.04752649217555464,0.16652049613408593,-2678.0,-2.738241308793456,540.4335942510062,978,403804,9950,478,7,448,45,0.0,0.04714969852757518,0.046012269938650305,0.0,0.0,12,0,12:00,30.659
721,30.675,30.634999999999998,30.648417558096643,0.012578384360014634,0.0043752530057994884,0.020000000000003126,0.00041041565723881325,92361.0140169679,110079.6038362228,-0.1694814328200157,0.004641177643225911,0.08526112824130541,0.08171709997270166,-144737.0,-53.38878642567318,614.2007719571291,2711,1350293,36833,1360,13,1234,104,-0.0400000000000027,0.08752487523084107,0.0383622279601623,-0.0400000000000027,-0.0013048444193572983,12,1,12:01,30.660000000000004
722,30.634999999999998,30.634999999999998,30.634999999999998,0.010000000000001563,0.0,0.010000000000001563,0.0003264240248082769,92326.66439522998,113285.87393526406,-0.11499847808187615,0.035113616735418726,0.10146630571312226,0.04072598737671899,-18217.0,-31.034071550255536,384.76578869193764,587,246735,7305,285,3,281,18,0.0,0.10193546419987781,0.030664395229982964,0.0,0.0,12,2,12:02,30.661
723,30.634999999999998,30.595,30.605250406063888,0.01308337845154253,0.004618694263645968,0.019999999999999574,0.000427487247513902,94645.86085544125,93055.79750947483,-0.19659590991534376,-0.0312653731011042,-0.010758001957523624,-0.03750158562639283,-172098.0,-46.58852192744992,703.2760014298792,3694,1763203,71076,1819,36,1671,168,-0.03999999999999915,-0.00847122694502324,0.04547915538711424,-0.03999999999999915,-0.0013065492631141318,12,3,12:03,30.655
724,30.595,30.605,30.60240721102863,0.011389183457050863,0.003460448296262777,0.019999999999999574,0.0003721698371457649,83196.20148462354,92277.32343584305,0.1378593635467531,-0.023769032212599392,0.052055889110977346,0.029036091592530292,53403.0,56.63096500530223,624.1717293702383,943,479971,16589,467,4,428,44,0.010000000000001563,0.05175209169209731,0.04665959703075292,0.010000000000001563,0.0003267973885296982,12,4,12:04,30.649
725,30.605,30.585,30.59282608695652,0.011070234113713398,0.003092723317461013,0.020000000000003126,0.00036185427653052336,87528.52173913043,85601.0685618729,-0.22991749177703286,-0.04372728435748665,-0.01008113880968931,0.018150657672807883,-85815.0,-71.75167224080268,519.2154713081428,1196,543797,7183,604,14,551,27,-0.019999999999999574,-0.01113300836619815,0.0225752508361204,-0.019999999999999574,-0.0006537016085048641,12,5,12:05,30.642000000000003
726,30.585,30.585,30.586106965174128,0.012034825870647739,0.0040268858873522785,0.020000000000003126,0.0003934730830913271,94393.65970149254,86404.86417910448,-0.07253277538413236,-0.08372863474693099,-0.0432997600815758,0.05740818588944317,2535.0,1.2611940298507462,578.4741553163001,2010,983198,41048,1002,18,885,105,0.0,-0.044186176695026655,0.05223880597014925,0.0,0.0,12,6,12:06,30.634000000000004
727,30.585,30.585,30.584999999999997,0.010000000000001563,0.0,0.010000000000001563,0.0003269576589832128,83326.4435261708,83411.79338842975,-0.08721722538461725,-0.03344957441334434,0.0005925377949716334,0.06281342836676142,-2435.0,-3.3539944903581267,380.46456180690257,726,288977,5470,365,0,338,23,0.0,0.0005118793615568114,0.03168044077134986,0.0,0.0,12,7,12:07,30.625999999999998
728,30.585,30.595,30.594312581063555,0.010830090791181978,0.002760750390568,0.020000000000003126,0.0003539941561032015,87449.58106355382,87502.63164721141,0.02090328882298226,-0.09149196822356369,-0.0006677457314559287,0.11205252240132751,28920.0,37.509727626459146,483.03716169729154,771,334974,4419,380,4,364,23,0.00999999999999801,0.00030322899513877364,0.029831387808041506,0.00999999999999801,0.00032690421997516594,12,8,12:08,30.616999999999997
729,30.595,30.595,30.600718537414966,0.011164965986394064,0.003209559736314297,0.019999999999999574,0.0003648605034681983,87874.42091836735,82873.48044217686,0.014437319338136237,-0.09198157258384247,-0.02891181745541376,0.0723842181798938,-9924.0,-8.438775510204081,483.4872592586005,1176,522182,9373,588,11,528,49,0.0,-0.029288444755937053,0.041666666666666664,0.0,0.0,12,9,12:09,30.608999999999998
730,30.595,30.595,30.59770812437312,0.01094282848545695,0.0029236848249240338,0.019999999999999574,0.0003576332583744645,88376.5887662989,83782.96188565697,-0.0697634967996687,-0.08131597613492912,-0.026536474584415683,0.08361853256026337,2787.0,2.7953861584754263,516.944962870638,997,440664,8702,486,3,472,36,0.0,-0.02668238191402213,0.03610832497492478,0.0,0.0,12,10,12:10,30.601
731,30.595,30.605,30.59771787296898,0.010531757754801177,0.002245497535922257,0.019999999999999574,0.00034419947061314855,86882.04283604136,83987.90103397341,0.025257754620019134,-0.07223194191955591,-0.017161334693756657,0.08878822848360772,54408.0,80.36632200886262,442.5285354222162,677,278773,3910,348,1,307,21,0.010000000000001563,-0.016937688024697924,0.0310192023633678,0.010000000000001563,0.0003267973885296982,12,11,12:11,30.598000000000003
732,30.605,30.605,30.605,0.00999999999999801,0.0,0.00999999999999801,0.00032674399607900704,85216.13189448441,76692.87290167865,-0.12536387681920896,-0.14544531368681313,-0.05330408043258648,0.03430001148922543,-10533.0,-25.258992805755394,360.41113018535253,417,139211,0,200,3,214,0,0.0,-0.05264227893646927,0.0,0.0,0.0,12,12,12:12,30.595
733,30.605,30.595,30.601230440967285,0.011820768136556921,0.003861825879584215,0.019999999999999574,0.0003862864787592588,93719.77667140825,78934.60455192035,-0.3812100346374959,-0.18217029052406908,-0.08706840583856328,0.040346050767619955,-48482.0,-68.96443812233287,524.0792198208982,703,304052,5910,351,6,318,28,-0.010000000000001563,-0.08563450295746201,0.03982930298719772,-0.010000000000001563,-0.0003267973885296982,12,13,12:13,30.595
734,30.595,30.605,30.59350852272727,0.011392045454546529,0.0034628283903959185,0.020000000000003126,0.00037236813594598834,89561.88991477272,87884.18252840909,0.051368294229308796,-0.029627762640061454,-0.008689804647625383,0.09152963506133513,69050.0,49.04119318181818,527.561799659242,1408,630362,20879,684,10,635,79,0.010000000000001563,-0.009454745113622246,0.056107954545454544,0.010000000000001563,0.0003267973885296982,12,14,12:14,30.595
735,30.605,30.605,30.601117021276597,0.011124620060789639,0.0031605412144258527,0.019999999999999574,0.00036353775353307105,88806.32674772036,80968.16945288754,-0.023230353718316943,-0.07580503433058337,-0.046683743654454296,0.06058429257998188,-22102.0,-16.79483282674772,588.5558781906335,1316,626888,9225,636,9,627,44,0.0,-0.04616804920788072,0.03343465045592705,0.0,0.0,12,15,12:15,30.597
736,30.605,30.605,30.595596415327567,0.011131025957973297,0.003168160878171775,0.020000000000003126,0.0003638137327929043,91037.32941903584,81249.62855377009,-0.10023489036143407,-0.08110120040837289,-0.05677022260055465,0.049254895737372406,32.0,0.019777503090234856,526.9581108277711,1618,720832,14532,806,8,728,76,0.0,-0.05681045727681058,0.04697156983930779,0.0,0.0,12,16,12:16,30.598999999999997
737,30.605,30.615000000000002,30.608840104849282,0.010576671035385994,0.0023326577793420598,0.019999999999999574,0.00034554231341708596,89852.9121887287,81052.50196592399,-0.05514036436334015,-0.06611248738330347,-0.05173565438577446,0.05608378585246435,31010.0,40.642201834862384,398.7734661738156,763,273331,6434,371,2,346,44,0.010000000000001563,-0.05149286970418153,0.057667103538663174,0.010000000000001563,0.0003266906268843961,12,17,12:17,30.601999999999997
738,30.615000000000002,30.615000000000002,30.610819348469892,0.011806515301085924,0.003849192333409207,0.019999999999999574,0.0003856990475737317,83764.69792694965,84661.9871668312,0.06161147526197921,0.007197578184792471,0.006317699800762237,0.07592388905549416,15635.0,15.434353405725568,583.9239392951089,1013,510975,10837,512,7,465,29,0.0,0.00532747669635563,0.028627838104639685,0.0,0.0,12,18,12:18,30.604000000000003
739,30.615000000000002,30.625,30.620379084967322,0.010065359477123833,0.0008063329393549049,0.019999999999999574,0.00032871443301636915,83529.08366013072,98840.37124183007,0.3937752863434016,0.1246011610077409,0.08385290587493817,0.16628290811256632,42210.0,55.1764705882353,519.2330192133909,765,323043,10850,376,10,338,41,0.00999999999999801,0.08395752232702826,0.05359477124183006,0.00999999999999801,0.00032658393497353444,12,19,12:19,30.607
740,30.625,30.634999999999998,30.637132667617692,0.015035663338088883,0.005001656887005979,0.019999999999999574,0.0004907510119228184,84776.15834522112,105191.28316690442,0.30499623881369825,0.0995981822128363,0.10732565239386319,0.19137002726597593,44956.0,32.06562054208274,794.2684637767359,1402,969681,14800,693,3,659,47,0.00999999999999801,0.10746644087629204,0.033523537803138374,0.00999999999999801,0.00032647731272650304,12,20,12:20,30.611
741,30.634999999999998,30.615000000000002,30.620625312656326,0.012336168084042394,0.004232370551386358,0.019999999999999574,0.00040289077384619653,76053.04702351175,88337.77738869435,-0.049187642091660065,0.06980306701477648,0.0750595702208784,0.07556671198510555,-80984.0,-40.51225612806403,688.9118566777131,1999,1091399,18589,971,11,941,76,-0.01999999999999602,0.07472880806521733,0.03801900950475238,-0.01999999999999602,-0.0006530612477000375,12,21,12:21,30.612000000000002
742,30.615000000000002,30.605,30.605083378160302,0.010823023130715382,0.002748986955985572,0.019999999999999574,0.00035363517016229315,76509.86767079074,86139.3733189887,-0.058516435064110056,0.03569471078607137,0.059329582981256325,0.06653439056597568,-37568.0,-20.208714362560517,542.5678803121398,1859,792388,16643,917,15,868,59,-0.010000000000001563,0.059204122869550034,0.03173749327595481,-0.010000000000001563,-0.0003266906268843961,12,22,12:22,30.612000000000002
743,30.605,30.595,30.600193777292578,0.011402838427947287,0.003473760991110508,0.019999999999999574,0.00037263971671796587,77190.5709606987,80710.9077510917,-0.06322017887047894,-0.04087389060660735,0.022105256141625805,0.08775822682504256,-26862.0,-14.662663755458516,595.1147677987019,1832,874722,8082,913,3,873,43,-0.010000000000001563,0.022294514396654242,0.023471615720524017,-0.010000000000001563,-0.0003267973885296982,12,23,12:23,30.612000000000002
744,30.595,30.585,30.58295998430757,0.012471557473519468,0.004314427073444476,0.020000000000003126,0.000407792136088406,82149.27893291487,86153.66182816791,-0.03241430044695743,-0.05421362472641279,0.023681367860038553,0.0948917389635131,-34271.0,-13.444880345233425,611.0007603615215,2549,1342517,24650,1274,14,1187,74,-0.00999999999999801,0.0237927090111725,0.029030992546096507,-0.00999999999999801,-0.00032690421997516594,12,24,12:24,30.610000000000003
745,30.585,30.564999999999998,30.565834762721554,0.011646655231560367,0.0037098447275100465,0.019999999999999574,0.00038103225494764666,88950.35048599199,83872.98399085192,-0.10047660920663053,-0.06423016110200264,-0.02853494643958767,0.063785971632808,-89463.0,-51.15094339622642,611.9191553775145,1749,836947,15880,833,20,837,59,-0.020000000000003126,-0.029378940699818362,0.033733562035448826,-0.020000000000003126,-0.0006541292138395605,12,25,12:25,30.606
746,30.564999999999998,30.535,30.548815789473686,0.01279261586802821,0.004487244580001406,0.019999999999999574,0.0004187744331389573,96775.95718774549,105833.82560879811,-0.2287948529585493,-0.10564159589248828,0.0361962436485286,0.046772510590356385,-135209.0,-53.1064414768264,626.5930757480382,2546,1171938,20391,1293,31,1155,67,-0.029999999999997584,0.04470597764841564,0.02631578947368421,-0.029999999999997584,-0.0009819968055908568,12,26,12:26,30.599
747,30.535,30.505000000000003,30.517354838709675,0.010709677419354822,0.002568400038056203,0.019999999999999574,0.0003509354736818696,87634.72741935484,115476.79247311829,0.05494505354982226,0.24976285798405257,0.13804422969656233,-0.02964925098951809,-93968.0,-50.520430107526884,462.42488782721233,1860,764893,19624,940,24,839,57,-0.029999999999997584,0.1370777249291571,0.03064516129032258,-0.029999999999997584,-0.000982962071282234,12,27,12:27,30.588
748,30.505000000000003,30.485,30.491156661786235,0.012298682284041124,0.004209020282940416,0.020000000000003126,0.00040337257061356105,87755.16032210835,77872.09956076134,-0.19420008525604895,-0.03092667142579431,-0.06134054950719997,-0.14124661039838882,-106593.0,-78.03294289897511,706.7892979767616,1366,742087,40829,657,22,611,76,-0.020000000000003126,-0.059670496078581686,0.055636896046852125,-0.020000000000003126,-0.0006558452440361684,12,28,12:28,30.575
749,30.485,30.405,30.43310010601242,0.011958200817810275,0.003968607185256462,0.020000000000003126,0.0003929240483319367,93820.80993487808,75136.76344086022,-0.21812865201502035,-0.11105580935904114,-0.09888027958305529,-0.12385967721458332,-304183.0,-46.067393608965624,1487.0104358082526,6603,3357683,131200,3265,110,2874,354,-0.0799999999999983,-0.1105842497658695,0.05361199454793276,-0.0799999999999983,-0.002627690787706527,12,29,12:29,30.553000000000004
750,30.405,30.415,30.417135483870965,0.010735483870968138,0.0026111876778874706,0.020000000000003126,0.00035294026933914457,77988.5135483871,71436.83483870968,-0.15852485484738746,-0.07912631659274125,-0.04297015589384468,0.02368209105967093,24539.0,15.831612903225807,432.8665476378272,1550,601862,12770,771,10,704,65,0.00999999999999801,-0.043845831918054766,0.041935483870967745,0.00999999999999801,0.00032883920059534333,12,30,12:30,30.531
751,30.415,30.455,30.43727569331158,0.011859706362152963,0.0038916233565803875,0.019999999999999574,0.00038964960453864044,79973.9779771615,79683.4914355628,0.09093945538271371,-0.003652179343012444,-0.002265972185513796,0.09366868096869586,162672.0,66.34257748776508,664.6304428438698,2452,1257599,49787,1216,23,1097,116,0.03999999999999915,-0.001819435962922443,0.04730831973898858,0.03999999999999915,0.0013142765157794223,12,31,12:31,30.514999999999997
752,30.455,30.455,30.45192777777778,0.011477777777778218,0.00355076885492805,0.019999999999999574,0.00037691773108026316,86199.88777777778,81349.05777777778,-0.19495217591366243,-0.11140259150685093,-0.028913012635208558,0.06413720452215946,-2263.0,-2.5144444444444445,558.6718188041547,900,357130,7755,446,7,427,20,0.0,-0.02895171905687447,0.022222222222222223,0.0,0.0,12,32,12:32,30.5
753,30.455,30.465,30.459677137870855,0.010034904013961506,0.0005902795351202169,0.019999999999999574,0.00032944879441632757,81474.78359511343,80841.907504363,-0.08500931822972443,-0.09081325739893419,-0.003516611453905144,0.1058549679096491,35723.0,62.34380453752181,432.6476975475457,573,208940,15938,289,5,251,28,0.010000000000001563,-0.0038990204055020586,0.04886561954624782,0.010000000000001563,0.00032829941200995805,12,33,12:33,30.487000000000002
754,30.465,30.445,30.445169952413327,0.011400407885791624,0.0034714736186836426,0.019999999999999574,0.0003744521077907392,93627.29027872196,76759.65669612508,-0.2315097822873959,-0.14676570590094332,-0.0983600079997046,-0.05006143024615747,-76510.0,-52.012236573759346,613.4558435282921,1471,674080,17519,707,11,691,62,-0.019999999999999574,-0.09899604331244298,0.04214819850441876,-0.019999999999999574,-0.0006567066399205679,12,34,12:34,30.472999999999995
755,30.445,30.475,30.463760022909508,0.011930126002290615,0.0046662523922440064,0.029999999999997584,0.000391630639764684,77974.04524627721,84448.81214203895,0.22810768078837187,0.016494177745109702,0.03876375219164391,0.1070324737461374,118827.0,68.05670103092784,595.4035800565716,1746,825954,36042,881,18,751,96,0.030000000000001137,0.03986364357746795,0.054982817869415807,0.030000000000001137,0.0009848983067981543,12,35,12:35,30.464
